date,country_code,label,views
2023-04-03,AU,No QID,4346
2023-04-03,AU,non-political,1075751
2023-04-03,AU,political,470396
2023-04-03,CA,No QID,8794
2023-04-03,CA,non-political,1908784
2023-04-03,CA,political,722105
2023-04-03,GB,No QID,11788
2023-04-03,GB,non-political,3886980
2023-04-03,GB,political,1561258
2023-04-03,IN,No QID,36565
2023-04-03,IN,non-political,9613169
2023-04-03,IN,political,2756554
2023-04-03,US,No QID,37853
2023-04-03,US,non-political,21739527
2023-04-03,US,political,8373486
2023-04-04,AU,No QID,3513
2023-04-04,AU,non-political,1032175
2023-04-04,AU,political,468249
2023-04-04,CA,No QID,6682
2023-04-04,CA,non-political,1584285
2023-04-04,CA,political,731977
2023-04-04,GB,No QID,7797
2023-04-04,GB,non-political,3381744
2023-04-04,GB,political,1470578
2023-04-04,IN,No QID,38817
2023-04-04,IN,non-political,8358912
2023-04-04,IN,political,2730004
2023-04-04,US,No QID,57545
2023-04-04,US,non-political,18987289
2023-04-04,US,political,8671511
2023-04-05,AU,No QID,2036
2023-04-05,AU,non-political,872446
2023-04-05,AU,political,416610
2023-04-05,CA,No QID,7916
2023-04-05,CA,non-political,1426769
2023-04-05,CA,political,673530
2023-04-05,GB,No QID,6523
2023-04-05,GB,non-political,3386402
2023-04-05,GB,political,1415564
2023-04-05,IN,No QID,35213
2023-04-05,IN,non-political,4739083
2023-04-05,IN,political,2001965
2023-04-05,US,No QID,35207
2023-04-05,US,non-political,17178644
2023-04-05,US,political,8289056
2023-04-06,AU,No QID,2207
2023-04-06,AU,non-political,957372
2023-04-06,AU,political,401593
2023-04-06,CA,No QID,6423
2023-04-06,CA,non-political,1351114
2023-04-06,CA,political,626291
2023-04-06,GB,No QID,5475
2023-04-06,GB,non-political,3433772
2023-04-06,GB,political,1400057
2023-04-06,IN,No QID,27584
2023-04-06,IN,non-political,4499510
2023-04-06,IN,political,1890019
2023-04-06,US,No QID,32781
2023-04-06,US,non-political,17338999
2023-04-06,US,political,7968229
2023-04-07,AU,No QID,3332
2023-04-07,AU,non-political,1397267
2023-04-07,AU,political,445029
2023-04-07,CA,No QID,6061
2023-04-07,CA,non-political,1601946
2023-04-07,CA,political,612861
2023-04-07,GB,No QID,5304
2023-04-07,GB,non-political,4083914
2023-04-07,GB,political,1304150
2023-04-07,IN,No QID,45637
2023-04-07,IN,non-political,4815819
2023-04-07,IN,political,1950724
2023-04-07,US,No QID,9266
2023-04-07,US,non-political,17721245
2023-04-07,US,political,7871145
2023-04-08,AU,No QID,3492
2023-04-08,AU,non-political,1154601
2023-04-08,AU,political,377020
2023-04-08,CA,No QID,5568
2023-04-08,CA,non-political,1659206
2023-04-08,CA,political,615908
2023-04-08,GB,No QID,5124
2023-04-08,GB,non-political,4265138
2023-04-08,GB,political,1353803
2023-04-08,IN,No QID,42789
2023-04-08,IN,non-political,4784750
2023-04-08,IN,political,1901945
2023-04-08,US,No QID,8346
2023-04-08,US,non-political,18548619
2023-04-08,US,political,7274556
2023-04-09,AU,No QID,2805
2023-04-09,AU,non-political,1327506
2023-04-09,AU,political,500737
2023-04-09,CA,No QID,5940
2023-04-09,CA,non-political,1860585
2023-04-09,CA,political,719293
2023-04-09,GB,No QID,5171
2023-04-09,GB,non-political,4525791
2023-04-09,GB,political,1568891
2023-04-09,IN,No QID,34137
2023-04-09,IN,non-political,4788560
2023-04-09,IN,political,2234128
2023-04-09,US,No QID,7306
2023-04-09,US,non-political,20631939
2023-04-09,US,political,8310070
2023-04-10,AU,No QID,3243
2023-04-10,AU,non-political,1208291
2023-04-10,AU,political,503037
2023-04-10,CA,No QID,5584
2023-04-10,CA,non-political,1679050
2023-04-10,CA,political,650794
2023-04-10,GB,No QID,6306
2023-04-10,GB,non-political,4607745
2023-04-10,GB,political,1539683
2023-04-10,IN,No QID,30429
2023-04-10,IN,non-political,4303522
2023-04-10,IN,political,2029948
2023-04-10,US,No QID,51351
2023-04-10,US,non-political,18586483
2023-04-10,US,political,7977456
2023-04-11,AU,No QID,2025
2023-04-11,AU,non-political,996607
2023-04-11,AU,political,439037
2023-04-11,CA,No QID,5430
2023-04-11,CA,non-political,1503861
2023-04-11,CA,political,647253
2023-04-11,GB,No QID,5155
2023-04-11,GB,non-political,3943981
2023-04-11,GB,political,1425447
2023-04-11,IN,No QID,28317
2023-04-11,IN,non-political,4463291
2023-04-11,IN,political,2043193
2023-04-11,US,No QID,51671
2023-04-11,US,non-political,16743375
2023-04-11,US,political,7985244
2023-04-12,AU,No QID,1855
2023-04-12,AU,non-political,966714
2023-04-12,AU,political,393166
2023-04-12,CA,No QID,4976
2023-04-12,CA,non-political,1412079
2023-04-12,CA,political,611358
2023-04-12,GB,No QID,4829
2023-04-12,GB,non-political,3650376
2023-04-12,GB,political,1437157
2023-04-12,IN,No QID,27531
2023-04-12,IN,non-political,4257473
2023-04-12,IN,political,1927501
2023-04-12,US,No QID,30905
2023-04-12,US,non-political,16205320
2023-04-12,US,political,7770371
2023-04-13,AU,No QID,1811
2023-04-13,AU,non-political,939934
2023-04-13,AU,political,404319
2023-04-13,CA,No QID,4616
2023-04-13,CA,non-political,1359964
2023-04-13,CA,political,606995
2023-04-13,GB,No QID,4200
2023-04-13,GB,non-political,3491950
2023-04-13,GB,political,1421683
2023-04-13,IN,No QID,26890
2023-04-13,IN,non-political,4228922
2023-04-13,IN,political,2091285
2023-04-13,US,No QID,50135
2023-04-13,US,non-political,16644178
2023-04-13,US,political,8005637
2023-04-14,AU,No QID,1985
2023-04-14,AU,non-political,1002975
2023-04-14,AU,political,378864
2023-04-14,CA,No QID,5538
2023-04-14,CA,non-political,1359135
2023-04-14,CA,political,596661
2023-04-14,GB,No QID,4409
2023-04-14,GB,non-political,3808394
2023-04-14,GB,political,1459652
2023-04-14,IN,No QID,26930
2023-04-14,IN,non-political,4728076
2023-04-14,IN,political,2163136
2023-04-14,US,No QID,49652
2023-04-14,US,non-political,16411609
2023-04-14,US,political,7875355
2023-04-15,AU,No QID,2083
2023-04-15,AU,non-political,1178257
2023-04-15,AU,political,391479
2023-04-15,CA,No QID,4371
2023-04-15,CA,non-political,1433308
2023-04-15,CA,political,561534
2023-04-15,GB,No QID,3948
2023-04-15,GB,non-political,4020531
2023-04-15,GB,political,1337750
2023-04-15,IN,No QID,24992
2023-04-15,IN,non-political,4421910
2023-04-15,IN,political,2274224
2023-04-15,US,No QID,6226
2023-04-15,US,non-political,17313350
2023-04-15,US,political,7039713
2023-04-16,AU,No QID,2305
2023-04-16,AU,non-political,1173824
2023-04-16,AU,political,431252
2023-04-16,CA,No QID,4173
2023-04-16,CA,non-political,1614277
2023-04-16,CA,political,622871
2023-04-16,GB,No QID,4359
2023-04-16,GB,non-political,4401861
2023-04-16,GB,political,1489328
2023-04-16,IN,No QID,28337
2023-04-16,IN,non-political,4411125
2023-04-16,IN,political,2518016
2023-04-16,US,No QID,5427
2023-04-16,US,non-political,19619599
2023-04-16,US,political,7331026
2023-04-17,AU,No QID,1550
2023-04-17,AU,non-political,961322
2023-04-17,AU,political,463277
2023-04-17,CA,No QID,5077
2023-04-17,CA,non-political,1590029
2023-04-17,CA,political,686909
2023-04-17,GB,No QID,4173
2023-04-17,GB,non-political,3559552
2023-04-17,GB,political,1425001
2023-04-17,IN,No QID,32105
2023-04-17,IN,non-political,4331402
2023-04-17,IN,political,2332336
2023-04-17,US,No QID,9826
2023-04-17,US,non-political,18003894
2023-04-17,US,political,8043584
2023-04-18,AU,No QID,1554
2023-04-18,AU,non-political,879323
2023-04-18,AU,political,410395
2023-04-18,CA,No QID,4445
2023-04-18,CA,non-political,1460575
2023-04-18,CA,political,683304
2023-04-18,GB,No QID,3832
2023-04-18,GB,non-political,3224020
2023-04-18,GB,political,1367023
2023-04-18,IN,No QID,26637
2023-04-18,IN,non-political,4177248
2023-04-18,IN,political,2152397
2023-04-18,US,No QID,12294
2023-04-18,US,non-political,16963658
2023-04-18,US,political,8103525
2023-04-19,AU,No QID,1929
2023-04-19,AU,non-political,927137
2023-04-19,AU,political,423227
2023-04-19,CA,No QID,4995
2023-04-19,CA,non-political,1481679
2023-04-19,CA,political,645002
2023-04-19,GB,No QID,4767
2023-04-19,GB,non-political,3477102
2023-04-19,GB,political,1457019
2023-04-19,IN,No QID,29153
2023-04-19,IN,non-political,4985244
2023-04-19,IN,political,2160809
2023-04-19,US,No QID,10057
2023-04-19,US,non-political,16851836
2023-04-19,US,political,8340016
2023-04-20,AU,No QID,2302
2023-04-20,AU,non-political,1098776
2023-04-20,AU,political,459613
2023-04-20,CA,No QID,4695
2023-04-20,CA,non-political,1604403
2023-04-20,CA,political,685821
2023-04-20,GB,No QID,4448
2023-04-20,GB,non-political,3561867
2023-04-20,GB,political,1558042
2023-04-20,IN,No QID,36045
2023-04-20,IN,non-political,7483307
2023-04-20,IN,political,2882169
2023-04-20,US,No QID,9811
2023-04-20,US,non-political,17527271
2023-04-20,US,political,8797142
2023-04-21,AU,No QID,2048
2023-04-21,AU,non-political,1145648
2023-04-21,AU,political,421007
2023-04-21,CA,No QID,4179
2023-04-21,CA,non-political,1645494
2023-04-21,CA,political,681852
2023-04-21,GB,No QID,4754
2023-04-21,GB,non-political,4025446
2023-04-21,GB,political,1771801
2023-04-21,IN,No QID,35955
2023-04-21,IN,non-political,8143952
2023-04-21,IN,political,2677823
2023-04-21,US,No QID,9406
2023-04-21,US,non-political,17648417
2023-04-21,US,political,8596532
2023-04-22,AU,No QID,2833
2023-04-22,AU,non-political,1429292
2023-04-22,AU,political,423563
2023-04-22,CA,No QID,4575
2023-04-22,CA,non-political,1841844
2023-04-22,CA,political,687285
2023-04-22,GB,No QID,4516
2023-04-22,GB,non-political,4903718
2023-04-22,GB,political,1578509
2023-04-22,IN,No QID,38082
2023-04-22,IN,non-political,9196665
2023-04-22,IN,political,2727387
2023-04-22,US,No QID,8544
2023-04-22,US,non-political,19530861
2023-04-22,US,political,7904717
2023-04-23,AU,No QID,3049
2023-04-23,AU,non-political,1496438
2023-04-23,AU,political,460064
2023-04-23,CA,No QID,5495
2023-04-23,CA,non-political,2131503
2023-04-23,CA,political,712864
2023-04-23,GB,No QID,4400
2023-04-23,GB,non-political,5517081
2023-04-23,GB,political,1888249
2023-04-23,IN,No QID,43670
2023-04-23,IN,non-political,8353516
2023-04-23,IN,political,2694260
2023-04-23,US,No QID,25245
2023-04-23,US,non-political,22725892
2023-04-23,US,political,8107201
2023-04-24,AU,No QID,2591
2023-04-24,AU,non-political,1294252
2023-04-24,AU,political,507132
2023-04-24,CA,No QID,4476
2023-04-24,CA,non-political,1962026
2023-04-24,CA,political,745114
2023-04-24,GB,No QID,3735
2023-04-24,GB,non-political,4573270
2023-04-24,GB,political,1721706
2023-04-24,IN,No QID,41317
2023-04-24,IN,non-political,7752525
2023-04-24,IN,political,2864043
2023-04-24,US,No QID,47086
2023-04-24,US,non-political,20905911
2023-04-24,US,political,9131918
2023-04-25,AU,No QID,3054
2023-04-25,AU,non-political,1458189
2023-04-25,AU,political,530586
2023-04-25,CA,No QID,3844
2023-04-25,CA,non-political,1768104
2023-04-25,CA,political,710103
2023-04-25,GB,No QID,3010
2023-04-25,GB,non-political,4134091
2023-04-25,GB,political,1569861
2023-04-25,IN,No QID,42371
2023-04-25,IN,non-political,9000635
2023-04-25,IN,political,2923293
2023-04-25,US,No QID,48563
2023-04-25,US,non-political,19887840
2023-04-25,US,political,9152243
2023-04-26,AU,No QID,1730
2023-04-26,AU,non-political,1129994
2023-04-26,AU,political,466339
2023-04-26,CA,No QID,3723
2023-04-26,CA,non-political,1717955
2023-04-26,CA,political,686166
2023-04-26,GB,No QID,3388
2023-04-26,GB,non-political,3962648
2023-04-26,GB,political,1481503
2023-04-26,IN,No QID,34766
2023-04-26,IN,non-political,9125846
2023-04-26,IN,political,2874534
2023-04-26,US,No QID,30617
2023-04-26,US,non-political,19023531
2023-04-26,US,political,9009618
2023-04-27,AU,No QID,1457
2023-04-27,AU,non-political,1087474
2023-04-27,AU,political,480533
2023-04-27,CA,No QID,3341
2023-04-27,CA,non-political,1690942
2023-04-27,CA,political,756976
2023-04-27,GB,No QID,2774
2023-04-27,GB,non-political,4061847
2023-04-27,GB,political,1753313
2023-04-27,IN,No QID,33880
2023-04-27,IN,non-political,8999061
2023-04-27,IN,political,2856544
2023-04-27,US,No QID,28335
2023-04-27,US,non-political,19899234
2023-04-27,US,political,10406014
2023-04-28,AU,No QID,1783
2023-04-28,AU,non-political,1199258
2023-04-28,AU,political,471560
2023-04-28,CA,No QID,3419
2023-04-28,CA,non-political,1704597
2023-04-28,CA,political,692081
2023-04-28,GB,No QID,3143
2023-04-28,GB,non-political,4078373
2023-04-28,GB,political,1626944
2023-04-28,IN,No QID,43179
2023-04-28,IN,non-political,9396631
2023-04-28,IN,political,2920413
2023-04-28,US,No QID,28555
2023-04-28,US,non-political,20139809
2023-04-28,US,political,9024481
2023-04-29,AU,No QID,2536
2023-04-29,AU,non-political,1411829
2023-04-29,AU,political,431462
2023-04-29,CA,No QID,3871
2023-04-29,CA,non-political,1855858
2023-04-29,CA,political,639999
2023-04-29,GB,No QID,3956
2023-04-29,GB,non-political,4408687
2023-04-29,GB,political,1537482
2023-04-29,IN,No QID,81150
2023-04-29,IN,non-political,9162861
2023-04-29,IN,political,2827052
2023-04-29,US,No QID,31866
2023-04-29,US,non-political,20769755
2023-04-29,US,political,7731557
2023-04-30,AU,No QID,2441
2023-04-30,AU,non-political,1422911
2023-04-30,AU,political,458291
2023-04-30,CA,No QID,4723
2023-04-30,CA,non-political,2155176
2023-04-30,CA,political,754280
2023-04-30,GB,No QID,4014
2023-04-30,GB,non-political,5203086
2023-04-30,GB,political,1637855
2023-04-30,IN,No QID,103481
2023-04-30,IN,non-political,10660541
2023-04-30,IN,political,2848505
2023-04-30,US,No QID,8743
2023-04-30,US,non-political,23615653
2023-04-30,US,political,8143518
2023-05-01,AU,No QID,1671
2023-05-01,AU,non-political,1150234
2023-05-01,AU,political,669397
2023-05-01,CA,No QID,5249
2023-05-01,CA,non-political,1970900
2023-05-01,CA,political,695062
2023-05-01,GB,No QID,3645
2023-05-01,GB,non-political,4773647
2023-05-01,GB,political,1715863
2023-05-01,IN,No QID,113122
2023-05-01,IN,non-political,9226542
2023-05-01,IN,political,3184184
2023-05-01,US,No QID,21075
2023-05-01,US,non-political,20394446
2023-05-01,US,political,8523242
2023-05-02,AU,No QID,1689
2023-05-02,AU,non-political,1103640
2023-05-02,AU,political,508204
2023-05-02,CA,No QID,5479
2023-05-02,CA,non-political,1960517
2023-05-02,CA,political,673545
2023-05-02,GB,No QID,6110
2023-05-02,GB,non-political,4185420
2023-05-02,GB,political,1651712
2023-05-02,IN,No QID,89216
2023-05-02,IN,non-political,8277071
2023-05-02,IN,political,3014610
2023-05-02,US,No QID,21507
2023-05-02,US,non-political,19377080
2023-05-02,US,political,8202887
2023-05-03,AU,No QID,1961
2023-05-03,AU,non-political,1080551
2023-05-03,AU,political,468902
2023-05-03,CA,No QID,6420
2023-05-03,CA,non-political,1834447
2023-05-03,CA,political,674850
2023-05-03,GB,No QID,5314
2023-05-03,GB,non-political,3897890
2023-05-03,GB,political,1602885
2023-05-03,IN,No QID,57782
2023-05-03,IN,non-political,10278396
2023-05-03,IN,political,2894436
2023-05-03,US,No QID,18780
2023-05-03,US,non-political,18818272
2023-05-03,US,political,8268349
2023-05-04,AU,No QID,1992
2023-05-04,AU,non-political,1054057
2023-05-04,AU,political,483334
2023-05-04,CA,No QID,5173
2023-05-04,CA,non-political,1700913
2023-05-04,CA,political,676403
2023-05-04,GB,No QID,4820
2023-05-04,GB,non-political,3954260
2023-05-04,GB,political,1782122
2023-05-04,IN,No QID,41875
2023-05-04,IN,non-political,8699406
2023-05-04,IN,political,2953902
2023-05-04,US,No QID,21676
2023-05-04,US,non-political,18476442
2023-05-04,US,political,8573926
2023-05-05,AU,No QID,2434
2023-05-05,AU,non-political,1179829
2023-05-05,AU,political,505829
2023-05-05,CA,No QID,4915
2023-05-05,CA,non-political,1673353
2023-05-05,CA,political,742687
2023-05-05,GB,No QID,5815
2023-05-05,GB,non-political,4050577
2023-05-05,GB,political,2134517
2023-05-05,IN,No QID,42443
2023-05-05,IN,non-political,9681367
2023-05-05,IN,political,3054153
2023-05-05,US,No QID,35178
2023-05-05,US,non-political,19215149
2023-05-05,US,political,9444349
2023-05-06,AU,No QID,3872
2023-05-06,AU,non-political,1261142
2023-05-06,AU,political,864793
2023-05-06,CA,No QID,5310
2023-05-06,CA,non-political,1741198
2023-05-06,CA,political,855450
2023-05-06,GB,No QID,10982
2023-05-06,GB,non-political,4843049
2023-05-06,GB,political,3883153
2023-05-06,IN,No QID,40573
2023-05-06,IN,non-political,10434478
2023-05-06,IN,political,3091108
2023-05-06,US,No QID,35953
2023-05-06,US,non-political,19254917
2023-05-06,US,political,9542770
2023-05-07,AU,No QID,3419
2023-05-07,AU,non-political,1339773
2023-05-07,AU,political,721238
2023-05-07,CA,No QID,6543
2023-05-07,CA,non-political,2035297
2023-05-07,CA,political,859883
2023-05-07,GB,No QID,6817
2023-05-07,GB,non-political,5697555
2023-05-07,GB,political,2481634
2023-05-07,IN,No QID,42491
2023-05-07,IN,non-political,11445765
2023-05-07,IN,political,2981985
2023-05-07,US,No QID,8171
2023-05-07,US,non-political,21792644
2023-05-07,US,political,9514236
2023-05-08,AU,No QID,1938
2023-05-08,AU,non-political,1165070
2023-05-08,AU,political,581592
2023-05-08,CA,No QID,7625
2023-05-08,CA,non-political,1861143
2023-05-08,CA,political,801655
2023-05-08,GB,No QID,6224
2023-05-08,GB,non-political,5282358
2023-05-08,GB,political,2423551
2023-05-08,IN,No QID,39783
2023-05-08,IN,non-political,9657111
2023-05-08,IN,political,3144914
2023-05-08,US,No QID,10111
2023-05-08,US,non-political,20311676
2023-05-08,US,political,9499102
2023-05-09,AU,No QID,1362
2023-05-09,AU,non-political,1040683
2023-05-09,AU,political,551945
2023-05-09,CA,No QID,14681
2023-05-09,CA,non-political,1707585
2023-05-09,CA,political,747244
2023-05-09,GB,No QID,5030
2023-05-09,GB,non-political,4157196
2023-05-09,GB,political,1994242
2023-05-09,IN,No QID,36960
2023-05-09,IN,non-political,9876839
2023-05-09,IN,political,3225590
2023-05-09,US,No QID,55568
2023-05-09,US,non-political,19032091
2023-05-09,US,political,9337063
2023-05-10,AU,No QID,1122
2023-05-10,AU,non-political,1029833
2023-05-10,AU,political,542435
2023-05-10,CA,No QID,5874
2023-05-10,CA,non-political,1580067
2023-05-10,CA,political,717911
2023-05-10,GB,No QID,15732
2023-05-10,GB,non-political,3917185
2023-05-10,GB,political,1890000
2023-05-10,IN,No QID,50462
2023-05-10,IN,non-political,9306805
2023-05-10,IN,political,3292601
2023-05-10,US,No QID,28285
2023-05-10,US,non-political,18335758
2023-05-10,US,political,9324524
2023-05-11,AU,No QID,1225
2023-05-11,AU,non-political,1047158
2023-05-11,AU,political,507308
2023-05-11,CA,No QID,4526
2023-05-11,CA,non-political,1633937
2023-05-11,CA,political,696960
2023-05-11,GB,No QID,5797
2023-05-11,GB,non-political,3943940
2023-05-11,GB,political,1840975
2023-05-11,IN,No QID,42325
2023-05-11,IN,non-political,9484445
2023-05-11,IN,political,3193543
2023-05-11,US,No QID,28329
2023-05-11,US,non-political,18856434
2023-05-11,US,political,9103230
2023-05-12,AU,No QID,1870
2023-05-12,AU,non-political,1135354
2023-05-12,AU,political,495242
2023-05-12,CA,No QID,3924
2023-05-12,CA,non-political,1575199
2023-05-12,CA,political,661828
2023-05-12,GB,No QID,7537
2023-05-12,GB,non-political,4217226
2023-05-12,GB,political,1837720
2023-05-12,IN,No QID,37565
